"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.familiarization_cond"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_target"	"Answer.participant_response_type_condition"	"Answer.linguistic_framing_condition"	"Answer.target_frequency"	"Answer.participant_feature_count_condition"	"Answer.target_filler_sequence_condition"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.Likert_value_foil"	"Answer.comment"	"Answer.manip_check_dist"	"Answer.item"	"Answer.Likert_value_logical"	"Answer.question_type_condition"	"Answer.choice"	"Answer.money_allocated_to_target"	"Answer.about"	"Answer.familiarization_present_in_study"	"Answer.manip_check_target"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2APULRGNTBJ35FJX1KG7T62P8VE7T9"	"A2JFLNKFNQ3IVI"	"Approved"	"Tue Nov 19 04:13:05 PST 2013"	"Mon Nov 18 11:32:18 PST 2013"	"Mon Nov 18 11:33:05 PST 2013"	"Mon Nov 18 12:04:17 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"5"	"2"	"0"	"0"	"1"	"0"	"""middle"""	"""TRUE"""	"3"	""""""	"""1"""	"""pizza"""	"3"	"0"	"""null"""	"-1"	"""pizza"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2IBVCNHMVHVKVC61XPT7AJ7EBA213Q"	"AYYZ8YOVV6366"	"Approved"	"Tue Nov 19 04:13:12 PST 2013"	"Mon Nov 18 11:32:08 PST 2013"	"Mon Nov 18 11:33:12 PST 2013"	"Mon Nov 18 12:04:14 PST 2013"	""	""	""	""	"""olives"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"5"	""""""	"""1"""	"""pizza"""	"7"	"0"	"""null"""	"-1"	"""bob and his love of pizza(w/olives)"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"280TNKIMZSM538NSYTD0VGVKU2RCZN"	"ASFPESAR1SVD2"	"Approved"	"Tue Nov 19 04:13:16 PST 2013"	"Mon Nov 18 11:31:32 PST 2013"	"Mon Nov 18 11:33:16 PST 2013"	"Mon Nov 18 12:04:17 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"5"	"2"	"0"	"0"	"1"	"0"	"""right"""	"""TRUE"""	"3"	"""I accidentally chose two numbers for the first pizza, and could not undo it, I meant to choose \""3\"" """	"""1"""	"""pizza"""	"7"	"0"	"""null"""	"-1"	"""Bob's love for pizza, and what he meant when he said he loves pizza with mushrooms. """	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2CXL8I9NZW6HXSCOA9HWDT8B00ZVLM"	"AD5AIRWNTBUJB"	"Approved"	"Tue Nov 19 04:13:41 PST 2013"	"Mon Nov 18 11:31:47 PST 2013"	"Mon Nov 18 11:33:41 PST 2013"	"Mon Nov 18 12:04:16 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"1"	""""""	"""1"""	"""pizza"""	"5"	"0"	"""null"""	"-1"	"""activeness"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2RN8ER9Y8TNK1F5SIABFNS2TDKUT6W"	"A3GM65DMOMZ0WY"	"Approved"	"Tue Nov 19 04:14:10 PST 2013"	"Mon Nov 18 11:33:07 PST 2013"	"Mon Nov 18 11:34:10 PST 2013"	"Mon Nov 18 12:04:18 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"1"	"""This was fun. """	"""1"""	"""pizza"""	"4"	"0"	"""null"""	"-1"	"""Bobs favorite pizza"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2HIEOZFYQS1CBMSOB2IDY4IHSY3ILC"	"AO0CQ0WT4FT7T"	"Approved"	"Tue Nov 19 04:14:15 PST 2013"	"Mon Nov 18 11:33:07 PST 2013"	"Mon Nov 18 11:34:15 PST 2013"	"Mon Nov 18 12:04:14 PST 2013"	""	""	""	""	"""olives"""	"-1"	"-1"	"6"	"2"	"0"	"0"	"1"	"0"	"""right"""	"""TRUE"""	"2"	"""none"""	"""1"""	"""pizza"""	"5"	"0"	"""null"""	"-1"	"""Pizza"""	"0"	"""1"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"25CI62NJQ217LSF9MMXBQLC05VZNVG"	"A2D6EHMWM8X5QJ"	"Approved"	"Tue Nov 19 04:14:23 PST 2013"	"Mon Nov 18 11:33:20 PST 2013"	"Mon Nov 18 11:34:23 PST 2013"	"Mon Nov 18 12:04:14 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""middle"""	"""TRUE"""	"1"	""""""	"""1"""	"""pizza"""	"6"	"0"	"""null"""	"-1"	"""pattern recognition"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2IQ1THV8ER9YRMTKERQSS5KK8C8P27"	"A3H0XGON3XVK12"	"Approved"	"Tue Nov 19 04:14:27 PST 2013"	"Mon Nov 18 11:33:36 PST 2013"	"Mon Nov 18 11:34:27 PST 2013"	"Mon Nov 18 12:04:18 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""right"""	"""TRUE"""	"2"	""""""	"""1"""	"""pizza"""	"6"	"0"	"""null"""	"-1"	"""Bob's favorite pizzas."""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2ABPPSI2KYEP4LV71PCMCWJ8FUNRLQ"	"A1Q1WIWSN6LMDJ"	"Approved"	"Tue Nov 19 04:14:29 PST 2013"	"Mon Nov 18 11:33:38 PST 2013"	"Mon Nov 18 11:34:29 PST 2013"	"Mon Nov 18 12:04:17 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""middle"""	"""TRUE"""	"1"	"""Now I want to have a pizza."""	"""1"""	"""pizza"""	"7"	"0"	"""null"""	"-1"	"""Pizza"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2NAPDOBDDP8P2PQU9IZXSB3VUT4D2G"	"A2T5BWUEK583CS"	"Approved"	"Tue Nov 19 04:14:32 PST 2013"	"Mon Nov 18 11:32:04 PST 2013"	"Mon Nov 18 11:34:32 PST 2013"	"Mon Nov 18 12:04:17 PST 2013"	""	""	""	""	"""olives"""	"-1"	"-1"	"3"	"2"	"0"	"0"	"1"	"0"	"""middle"""	"""TRUE"""	"2"	"""Fun!"""	"""1"""	"""pizza"""	"6"	"0"	"""null"""	"-1"	"""Pizza"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"26B5OPB0YVGZRRSW7C5PFU36TR0Z7H"	"A1VGYN62PSWUKP"	"Approved"	"Tue Nov 19 04:14:41 PST 2013"	"Mon Nov 18 11:33:51 PST 2013"	"Mon Nov 18 11:34:41 PST 2013"	"Mon Nov 18 12:04:18 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"2"	"""Thank you!"""	"""1"""	"""pizza"""	"4"	"0"	"""null"""	"-1"	"""Bob's affinity for pizza."""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2MHWZ9RNDWIOEUY7OSUDZGU6UIITEH"	"A39YBLQYIUBR76"	"Approved"	"Tue Nov 19 04:14:41 PST 2013"	"Mon Nov 18 11:33:14 PST 2013"	"Mon Nov 18 11:34:41 PST 2013"	"Mon Nov 18 12:04:15 PST 2013"	""	""	""	""	"""olives"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""right"""	"""TRUE"""	"2"	""""""	"""1"""	"""pizza"""	"7"	"0"	"""null"""	"-1"	"""What bobs favorite pizza was """	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2NXNQYN5F3Q029BTUREC2YB90ZED98"	"A1XYLOK9ARI8U7"	"Approved"	"Tue Nov 19 04:14:41 PST 2013"	"Mon Nov 18 11:32:53 PST 2013"	"Mon Nov 18 11:34:41 PST 2013"	"Mon Nov 18 12:04:19 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"6"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"1"	""""""	"""1"""	"""pizza"""	"5"	"0"	"""null"""	"-1"	"""Bob's Pizza"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"24S0OQKKA4IIB1Y2Q7X86EW53KEZZA"	"A1L9LOEPCV081B"	"Approved"	"Tue Nov 19 04:14:49 PST 2013"	"Mon Nov 18 11:34:04 PST 2013"	"Mon Nov 18 11:34:49 PST 2013"	"Mon Nov 18 12:04:14 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"1"	""""""	"""1"""	"""pizza"""	"4"	"0"	"""null"""	"-1"	"""Pizza"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2MU6DG67D1X3ETLKWHFK8JE6DRUG9L"	"A3VE0HT1J20HNX"	"Approved"	"Tue Nov 19 04:14:49 PST 2013"	"Mon Nov 18 11:33:22 PST 2013"	"Mon Nov 18 11:34:49 PST 2013"	"Mon Nov 18 12:04:18 PST 2013"	""	""	""	""	"""peppers"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"1"	""""""	"""1"""	"""pizza"""	"6"	"0"	"""null"""	"-1"	"""Choosing Bob's favorite pizza only given his favorite topping"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"27MYT3DHJHP4U6JKC9P8XSXEONM1UY"	"APPA027I9ZSEF"	"Approved"	"Tue Nov 19 04:15:15 PST 2013"	"Mon Nov 18 11:33:55 PST 2013"	"Mon Nov 18 11:35:15 PST 2013"	"Mon Nov 18 12:04:17 PST 2013"	""	""	""	""	"""peppers"""	"-1"	"-1"	"5"	"2"	"0"	"0"	"1"	"0"	"""middle"""	"""TRUE"""	"3"	"""Thanks for the HIT!"""	"""1"""	"""pizza"""	"6"	"0"	"""null"""	"-1"	"""How much Bob likes peppers on his pizza."""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2NU1O3W5XH0J8IYIYPPEVLSUYPQCIR"	"A3HP9XOB1TMBIL"	"Approved"	"Tue Nov 19 04:15:25 PST 2013"	"Mon Nov 18 11:34:12 PST 2013"	"Mon Nov 18 11:35:25 PST 2013"	"Mon Nov 18 12:04:28 PST 2013"	""	""	""	""	"""peppers"""	"-1"	"-1"	"5"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"1"	""""""	"""1"""	"""pizza"""	"5"	"0"	"""null"""	"-1"	"""pizzas"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"22TCSTMOFXRDBXOCXJPDTXJKDL6TQT"	"A2FMSZ3DCCRYU"	"Approved"	"Tue Nov 19 04:15:26 PST 2013"	"Mon Nov 18 11:33:42 PST 2013"	"Mon Nov 18 11:35:26 PST 2013"	"Mon Nov 18 12:04:29 PST 2013"	""	""	""	""	"""peppers"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""middle"""	"""TRUE"""	"1"	""""""	"""1"""	"""pizza"""	"5"	"0"	"""null"""	"-1"	"""Deriving a conclusion from a vague statement"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2DI0JG5TYMNCFRH45K0SYSH2SLPHLJ"	"ATNPYNSA58YEV"	"Approved"	"Tue Nov 19 04:15:29 PST 2013"	"Mon Nov 18 11:33:44 PST 2013"	"Mon Nov 18 11:35:29 PST 2013"	"Mon Nov 18 12:04:28 PST 2013"	""	""	""	""	"""olives"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""middle"""	"""FALSE"""	"1"	""""""	"""1"""	"""pizza"""	"7"	"0"	"""null"""	"-1"	"""Joe liking pizza"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2A4OK2JE1M7P3DFLN1XO5AC5V55OVX"	"A1WE7JOOWZSMHF"	"Approved"	"Tue Nov 19 04:15:37 PST 2013"	"Mon Nov 18 11:33:15 PST 2013"	"Mon Nov 18 11:35:37 PST 2013"	"Mon Nov 18 12:04:30 PST 2013"	""	""	""	""	"""peppers"""	"-1"	"-1"	"6"	"2"	"0"	"0"	"1"	"0"	"""middle"""	"""TRUE"""	"1"	"""The radio buttons under the pizzas were confusing until you read the instructions. Perhaps put them below?"""	"""1"""	"""pizza"""	"5"	"0"	"""null"""	"-1"	"""To see which we believed was Bob's favorite pizza"""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2P64EGDHDM2541O9J4N6NEZBFYACM7"	"AL23HY8N54HDA"	"Approved"	"Tue Nov 19 04:16:13 PST 2013"	"Mon Nov 18 11:34:24 PST 2013"	"Mon Nov 18 11:36:13 PST 2013"	"Mon Nov 18 12:04:28 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"7"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"1"	""""""	"""1"""	"""pizza"""	"5"	"0"	"""null"""	"-1"	"""using basic information to reach a interpreted conclusion"""	"0"	"""1"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2N6Y5COW0LGRIWECNKCCCVNZQGJX6K"	"A179OX1482SRXK"	"Approved"	"Tue Nov 19 04:16:13 PST 2013"	"Mon Nov 18 11:34:06 PST 2013"	"Mon Nov 18 11:36:13 PST 2013"	"Mon Nov 18 12:04:28 PST 2013"	""	""	""	""	"""peppers"""	"-1"	"-1"	"6"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"1"	"""For some reason, the survey let me pick two bubbles for one of the pizzas. I just meant to pick one."""	"""1"""	"""pizza"""	"5"	"0"	"""null"""	"-1"	"""Interpreting the meaning of language."""	"0"	"""2"""	"""FALSE"""	"-1"
"2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Nov 18 03:51:30 PST 2013"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Nov 25 03:51:30 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I8P6AUC26DGP0J1T8M0LK0EHSA3AU"	"21T4IXKO2L9207IW6BO34OCH6KICDP"	"A32J59WUKG6LBC"	"Approved"	"Tue Nov 19 04:16:14 PST 2013"	"Mon Nov 18 11:33:50 PST 2013"	"Mon Nov 18 11:36:14 PST 2013"	"Mon Nov 18 12:04:28 PST 2013"	""	""	""	""	"""olives"""	"-1"	"-1"	"5"	"2"	"0"	"0"	"1"	"0"	"""left"""	"""TRUE"""	"1"	"""Great survey thanks!"""	"""1"""	"""pizza"""	"5"	"0"	"""null"""	"-1"	"""Determining certainty in an uncertain situation, using pizza as an example."""	"0"	"""2"""	"""FALSE"""	"-1"
