HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17,Answer 18,Answer 19,Answer 20,Answer 21,Answer 22,Answer 23,Answer 24
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",25Y6RLPHIT3HEPGVGNX2TJQ7QY3H9T,A36XSS3M0NXCNP,Approved,"Mon Nov 11 03:27:54 PST 2013","Mon Nov 11 03:28:53 PST 2013","""mustache""",2,10,-1,1,"""No""",0,"""1""","""friend""",-1,0,"""null""",30,0.667,"""Faces and memory""",1,"""2""",1,0,"""left""","""FALSE""",-1,"""FALSE""",60,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2C5IPDOBDDP88C2KQI483MB8FUAC16,A28XFC7F3F89W8,Approved,"Mon Nov 11 03:30:00 PST 2013","Mon Nov 11 03:32:00 PST 2013","""glasses""",3,0,-1,1,0,0.89,1,0,"""middle""","""TRUE""",-1,"""""","""1""","""friend""",-1,0,"""null""",100,"""Maybe how people view their friends""",1,"""2""","""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",27MYT3DHJHP4U6JKC9P8XSXEMUH1U5,A10IHZ0KF3B4NA,Approved,"Mon Nov 11 03:31:02 PST 2013","Mon Nov 11 03:32:45 PST 2013","""glasses""",3,5,-1,1,0,0.89,1,0,"""middle""","""TRUE""",-1,"""""","""1""","""friend""",-1,0,"""null""",95,"""Which one was his best friend""",1,"""2""","""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",22A2KYEPLSP7ODRM21A3UAHV3HWPVM,A15EZJS1DROADE,Approved,"Mon Nov 11 03:32:52 PST 2013","Mon Nov 11 03:35:18 PST 2013","""mustache""",2,30,-1,1,"""Thanks""",0,"""1""","""friend""",-1,0,"""null""",60,0.667,"""Seeing how people remember things.""",1,"""2""",1,0,"""middle""","""FALSE""",-1,"""FALSE""",10,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2OWBLYHVI44OBVQLQD4NKZSGZG6W2G,A2RYRS301XIZZD,Approved,"Mon Nov 11 03:38:30 PST 2013","Mon Nov 11 03:44:03 PST 2013","""hat""",2,40,-1,1,"""none""",0,"""1""","""friend""",-1,0,"""null""",60,0.667,"""hats an price distribution""",1,"""2""",1,0,"""middle""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2PC0COK2JE1MQIQK5QIWCOZF1R6MT8,A3PPCEDYR2EB22,Approved,"Mon Nov 11 03:43:07 PST 2013","Mon Nov 11 03:46:16 PST 2013","""mustache""","""null""",2,80,20,-1,0.667,"""deciding who a person is talking about based on limited information.""",1,1,"""2""",1,0,"""""",0,"""1""","""friend""","""right""","""FALSE""",-1,"""FALSE""",-1,0,0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2H957DZKPFE4X9JH9RT5R8IECQZ4E6,A3454T4PU9GJM0,Approved,"Mon Nov 11 03:55:47 PST 2013","Mon Nov 11 03:57:14 PST 2013","""hat""",3,10,-1,1,"""no""",0,"""1""","""friend""",-1,0,"""null""",90,0.89,"""His friends""",1,"""2""",1,0,"""middle""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2SL3HVWAVKI6LGPQY6Y2599V6XDGO8,A3W1LG4JXLNCL,Approved,"Mon Nov 11 03:55:59 PST 2013","Mon Nov 11 03:57:18 PST 2013","""hat""",3,25,-1,1,"""no""",0,"""1""","""friend""",-1,0,"""null""",25,0.89,"""hats""",1,"""2""",1,0,"""right""","""TRUE""",-1,"""FALSE""",50,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2AGUQIHPCGJ2WV7OZ1WXN0JUEJL71A,A3DDFEQ9K0H93C,Approved,"Mon Nov 11 03:55:18 PST 2013","Mon Nov 11 03:59:42 PST 2013","""glasses""","""null""",3,100,0,-1,0.89,"""Attention?""",1,1,"""2""",1,0,"""Wow, semmingly simple, but not really!""",0,"""1""","""friend""","""left""","""TRUE""",-1,"""FALSE""",-1,0,0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",29CPFE4EGDHD5VBL4N0N5W6M3Q8J91,A2MKXI4KCRRI7Y,Approved,"Mon Nov 11 03:58:35 PST 2013","Mon Nov 11 04:00:04 PST 2013","""mustache""",1,100,-1,1,0,0.44,1,0,"""right""","""TRUE""",-1,"""""","""1""","""friend""",-1,0,"""null""",0,"""Bob's friends.""",1,"""2""","""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2DFAB6BFMFFOHROTXYAFJGEX1RUJWS,A3QQW08BW3BGMC,Approved,"Mon Nov 11 04:07:34 PST 2013","Mon Nov 11 04:09:16 PST 2013","""mustache""","""null""",1,40,40,-1,0.44,"""It was about betting on which friend Bob was going to meet up with.""",1,1,"""9""",1,0,"""""",0,"""7""","""friend""","""middle""","""TRUE""",-1,"""FALSE""",-1,20,0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2UA62NJQ2172I2FQDB2KRCVJ0L4OWG,AIH06SF8MK6XF,Approved,"Mon Nov 11 04:10:04 PST 2013","Mon Nov 11 04:11:08 PST 2013","""hat""",2,20,-1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",70,0.667,"""betting and odds""",1,"""2""",1,0,"""left""","""TRUE""",-1,"""FALSE""",10,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2SCMN9U8P9Y3RM2WTNUS0YIRPAXVEA,ARJCTIBIT3OJ8,Approved,"Mon Nov 11 04:11:33 PST 2013","Mon Nov 11 04:13:13 PST 2013","""hat""",1,50,-1,1,0,0.44,1,0,"""left""","""TRUE""",-1,"""No""","""1""","""friend""",-1,0,"""null""",50,"""Bob and his friends""",1,"""2""","""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2U1RJ85OZIZE0FGALRFOW5E1EOQ9XI,A1ZQ7A1CUV6RD8,Approved,"Mon Nov 11 04:25:08 PST 2013","Mon Nov 11 04:26:32 PST 2013","""hat""",2,50,-1,1,0,0.667,1,0,"""right""","""TRUE""",-1,"""no""","""1""","""friend""",-1,0,"""null""",50,"""guessing which friend was bobs favorite""",1,"""2""","""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2DI0JG5TYMNCFRH45K0SYSH2QSPHLV,A1I20G9FII2FN5,Approved,"Mon Nov 11 04:35:37 PST 2013","Mon Nov 11 04:37:44 PST 2013","""mustache""",3,10,-1,1,"""Thanks""",0,"""1""","""friend""",-1,0,"""null""",90,0.89,"""Predictions and estimating. """,1,"""11""",1,0,"""left""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2REVHVKCJ0113VD4FC0KWW66XEA86Z,A26JIHKBORI9X,Approved,"Mon Nov 11 04:38:28 PST 2013","Mon Nov 11 04:39:39 PST 2013","""mustache""",1,90,-1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",10,0.44,"""Picking a friend""",1,"""2""",1,0,"""middle""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2JG9Z6KW4ZMAIANRNQ6Q6ONSKIN6FE,AALHA10KJZX0O,Approved,"Mon Nov 11 04:41:23 PST 2013","Mon Nov 11 04:43:26 PST 2013","""glasses""",2,20,-1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",80,0.667,"""finding out who was bob's favourite friend by reasonning """,1,"""2""",1,0,"""right""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",22IV66RLPHITMA1W60BIC2NOFT8F7N,A2EEUQ0YY2XIU,Approved,"Mon Nov 11 04:42:45 PST 2013","Mon Nov 11 04:45:13 PST 2013","""mustache""",3,50,-1,1,"""No. """,0,"""1""","""friend""",-1,0,"""null""",50,0.89,"""I'm not sure. """,1,"""2""",1,0,"""middle""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2EYUXFCD45XCXMTDOSKKON3Y5GBVXM,A36K395JRPUOML,Approved,"Mon Nov 11 04:49:14 PST 2013","Mon Nov 11 04:51:20 PST 2013","""hat""",1,50,-1,1,"""very enjoyable""",0,"""1""","""friend""",-1,0,"""null""",35,0.44,"""decision makers ng""",1,"""2""",1,0,"""left""","""TRUE""",-1,"""FALSE""",15,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",21FDWIOV1S7S6WJTCZS34DZDCZYYJA,A2HZSG2OHU7O8P,Approved,"Mon Nov 11 04:49:41 PST 2013","Mon Nov 11 04:51:26 PST 2013","""glasses""",1,70,-1,1,0,0.44,1,0,"""right""","""TRUE""",-1,"""no""","""1""","""friend""",-1,0,"""null""",30,"""Friends""",1,"""2""","""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",25EEC1PC6SK9ACE5K49ZKHMFZGU0OV,A2BPBFN87X32NO,Approved,"Mon Nov 11 05:04:58 PST 2013","Mon Nov 11 05:06:42 PST 2013","""hat""",2,25,-1,1,0,0.667,1,0,"""middle""","""TRUE""",-1,"""""","""1""","""friend""",-1,0,"""null""",75,"""to see how people interpret information""",1,"""2""","""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2APULRGNTBJ35FJX1KG7T62P62IT7B,ABVLZ6JIWD679,Approved,"Mon Nov 11 05:08:53 PST 2013","Mon Nov 11 05:10:42 PST 2013","""hat""",3,40,-1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",60,0.89,"""Which friends Bob went to visit and which was his favorite""",1,"""2""",1,0,"""right""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",286PLSP75KLMPPP3KF8QKQVOGVVZT9,A1VRV22R658341,Approved,"Mon Nov 11 05:15:11 PST 2013","Mon Nov 11 05:19:09 PST 2013","""hat""",2,40,-1,1,"""no""",0,"""1""","""friend""",-1,0,"""null""",50,0.667,"""Who Joe visited over  weeks, and his favorite friends.""",1,"""2""",1,0,"""left""","""FALSE""",-1,"""FALSE""",10,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",291RNDWIOV1SQLT39Y7U73YIOZYWH8,A2VR26FH6ZRMWF,Approved,"Mon Nov 11 05:29:03 PST 2013","Mon Nov 11 05:30:12 PST 2013","""hat""",3,50,-1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",50,0.89,"""Money distribution""",1,"""2""",1,0,"""middle""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",26TINMHGYQ4JMGGB2G6MLFO3N95L8Q,A28T5RJ46AQMZJ,Approved,"Mon Nov 11 05:32:02 PST 2013","Mon Nov 11 05:33:35 PST 2013","""hat""","""null""",1,5,90,-1,0.44,"""perceptions""",1,1,"""2""",1,0,"""""",0,"""1""","""friend""","""middle""","""TRUE""",-1,"""FALSE""",-1,5,0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2RTXERSQV66R4INIP88V2AVP7XG2AO,AFZA8O3WZDOLM,Approved,"Mon Nov 11 05:44:33 PST 2013","Mon Nov 11 05:45:38 PST 2013","""glasses""",2,30,-1,1,0,0.667,1,0,"""right""","""TRUE""",-1,"""None""","""1""","""friend""",-1,0,"""null""",70,"""Who his favorite friend is.""",1,"""2""","""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",20ZQ67051QKC6K72PV313MGNPMSFZM,AGSX8ERFUM1NB,Approved,"Mon Nov 11 05:48:45 PST 2013","Mon Nov 11 05:50:05 PST 2013","""hat""","""null""",3,90,10,-1,0.89,"""Picking his favorite friend.""",1,1,"""2""",1,0,"""Thanks!""",0,"""1""","""friend""","""left""","""TRUE""",-1,"""FALSE""",-1,0,0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2LEJTUHYW2GT82XA3XWWS16ENJ1PKC,A2EUCC4DGEWE3F,Approved,"Mon Nov 11 05:48:39 PST 2013","Mon Nov 11 05:50:36 PST 2013","""mustache""","""null""",3,100,0,-1,0.89,"""Descriptive and exclusive language.""",1,1,"""2""",1,0,"""Nope, good survey.  Thanks for compensating.""",0,"""1""","""friend""","""middle""","""TRUE""",-1,"""FALSE""",-1,0,0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2RAT3HVWAVKIPVTJM7S78Z9EF8KNFD,AQPW03YPL0ULH,Approved,"Mon Nov 11 05:57:23 PST 2013","Mon Nov 11 06:00:22 PST 2013","""mustache""",1,80,-1,1,0,0.44,1,0,"""middle""","""TRUE""",-1,"""""","""1""","""friend""",-1,0,"""null""",20,"""Trying to figure out what Bob means when he talks about his favorite friend""",1,"""2""","""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2T12NJKM05BM2M0HU1TGZP9WZY7BGC,AQX15IQAHX5HU,Approved,"Mon Nov 11 05:57:33 PST 2013","Mon Nov 11 06:01:24 PST 2013","""hat""",1,50,-1,1,0,0.44,1,0,"""middle""","""TRUE""",-1,"""""","""1""","""friend""",-1,0,"""null""",49,"""Bobs friends""",1,"""2""","""FALSE""",1,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",24VK4F0OHOVRKXOXGTTLF2HJ1NQ23U,A1XAOEDK0Y2KBT,Approved,"Mon Nov 11 06:00:42 PST 2013","Mon Nov 11 06:02:24 PST 2013","""hat""",2,35,-1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",65,0.667,"""I don't know""",1,"""2""",1,0,"""right""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2LYBFMFFOYYICUZJBI7EYC0WMN6ZMF,A20XTF4V46UNFF,Approved,"Mon Nov 11 06:04:31 PST 2013","Mon Nov 11 06:06:29 PST 2013","""hat""",0,95,-1,1,"""cute HIT curious about what you're looking for""",0,"""1""","""friend""",-1,0,"""null""",5,0.22,"""his favorite friends""",1,"""2""",1,0,"""left""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2LFVP3TVOK5UYCB1UCHEUZF3FJI52O,A3RE62T7SMLL5W,Approved,"Mon Nov 11 06:05:53 PST 2013","Mon Nov 11 06:11:02 PST 2013","""glasses""",0,60,-1,1,0,0.22,1,0,"""middle""","""TRUE""",-1,"""curious but interesting""","""7""","""friend""",-1,0,"""null""",40,"""meeting friends""",1,"""7""","""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",29EAZHHRRLFQJHTNRW81QHOE377NEX,AXVL79LAL2OPX,Approved,"Mon Nov 11 06:08:29 PST 2013","Mon Nov 11 06:11:34 PST 2013","""glasses""",2,35,-1,1,0,0.667,1,0,"""left""","""TRUE""",-1,"""""","""1""","""friend""",-1,0,"""null""",60,"""His friends he met.""",1,"""2""","""FALSE""",5,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2Z7E4EGDHDM2OEEI5SQWCHE4VFVBLK,A1FKCYWMD3HCXU,Approved,"Mon Nov 11 06:11:47 PST 2013","Mon Nov 11 06:12:57 PST 2013","""glasses""",3,0,-1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",100,0.89,"""i dont know""",1,"""2""",1,0,"""left""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2DPUYT3DHJHPN4JDGLVYERS2YOL0TR,A3UHHP4M8SI6OO,Approved,"Mon Nov 11 06:14:31 PST 2013","Mon Nov 11 06:15:41 PST 2013","""hat""","""null""",1,45,45,-1,0.44,"""friends""",1,1,"""2""",1,0,"""""",0,"""1""","""friend""","""middle""","""TRUE""",-1,"""FALSE""",-1,10,0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2MYSK9RJ85OZ1SKHIF1PSOOVU5FU6E,A357FWP7KGPP8,Approved,"Mon Nov 11 06:18:14 PST 2013","Mon Nov 11 06:19:57 PST 2013","""mustache""",2,40,-1,1,"""no""",0,"""1""","""friend""",-1,0,"""null""",50,0.667,"""unsure""",1,"""2""",1,0,"""left""","""TRUE""",-1,"""FALSE""",10,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2RKTLB3L0FBJSBUBFJARKVEAGG9WKJ,A5ELCCYR10PIA,Approved,"Mon Nov 11 06:19:01 PST 2013","Mon Nov 11 06:21:40 PST 2013","""mustache""",2,15,-1,1,"""I swear I read and followed all the directions... but I am *terrible* with names and almost immediately forgot the name. I'm fairly certain it was Bob, but now I have doubts :(""",0,"""2""","""friend""",-1,0,"""null""",85,0.667,"""language comprehension""",1,"""2""",1,0,"""middle""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2OWBLYHVI44OBVQLQD4NKZSGZGPW2Z,A3SI83QHG0L2P1,Approved,"Mon Nov 11 06:27:33 PST 2013","Mon Nov 11 06:29:45 PST 2013","""hat""",3,10,-1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",90,0.89,"""Risk taking""",1,"""2""",1,0,"""middle""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",26Y18N46UXFCWXBX8JKNJSNY999SQW,A7HJ206MCGJ18,Approved,"Mon Nov 11 06:38:02 PST 2013","Mon Nov 11 06:39:40 PST 2013","""hat""",0,90,-1,1,"""No""",0,"""1""","""friend""",-1,0,"""null""",0,0.22,"""Based on who Bob visited, could it be predicted as to who Bob's favorite friends is?""",1,"""2""",1,0,"""left""","""TRUE""",-1,"""FALSE""",10,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2MYSK9RJ85OZ1SKHIF1PSOOVU5J6UU,A1W92B0N06SOC7,Approved,"Mon Nov 11 06:43:03 PST 2013","Mon Nov 11 06:45:05 PST 2013","""glasses""","""null""",1,20,80,-1,0.44,"""Bob visiting friends""",1,1,"""2""",1,0,"""""",0,"""1""","""friend""","""middle""","""TRUE""",-1,"""FALSE""",-1,0,0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2PI0ONNVRH1K0HFECW27CNVEABIWNS,A1HM02532RSP4N,Approved,"Mon Nov 11 06:43:19 PST 2013","Mon Nov 11 06:45:53 PST 2013","""glasses""",1,100,-1,1,"""no""",0,"""1""","""friend""",-1,0,"""null""",0,0.44,"""Judgement""",1,"""2""",1,0,"""right""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2I6BDPGFL6VC8P59NS4WOOV6HYHJ4S,A2G9A7G08ILNVR,Approved,"Mon Nov 11 06:57:04 PST 2013","Mon Nov 11 06:58:36 PST 2013","""hat""",3,50,-1,1,"""""",0,"""1""","""friend""",-1,0,"""null""",50,0.89,"""not sure weird but interesting survey""",1,"""2""",1,0,"""middle""","""TRUE""",-1,"""FALSE""",0,
27A1CSTMOFXRWLAI865YJNXL74ZPSX,"What is he talking about? (2-3 mins)","1 scales",2UUJE1M7PKK94K26K41C64L4MGBRYE,A2Q1C7AXB3U84W,Approved,"Mon Nov 11 07:05:00 PST 2013","Mon Nov 11 07:06:29 PST 2013","""mustache""","""null""",0,90,10,-1,0.22,"""Guessing which friend is his favorite""",1,1,"""2""",1,0,"""""",0,"""1""","""friend""","""right""","""TRUE""",-1,"""FALSE""",-1,0,0,
